"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"2026997585865576950","Roston making the chase easy here","en","Tweet","Prasanna","prasannalara","10788","6","7","0","340","0","2026-02-26 17:57:38","https://x.com/prasannalara/status/2026997585865576950","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026989167041798427","SA 69/0 after power play. 28 ahead and they need to be 87/2 after 10 overs to stay ahead of this chase. This is how you plan a chase in Ahmedabad.","en","Quoted","Prasanna","prasannalara","30146","16","16","1","367","3","2026-02-26 17:24:11","https://x.com/prasannalara/status/2026989167041798427","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026992450204487893","Class from Markram","en","Tweet","Prasanna","prasannalara","11034","10","13","0","526","2","2026-02-26 17:37:14","https://x.com/prasannalara/status/2026992450204487893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026979238369243144","Magnificent recovery from WI. Excellent batting from both Shepherd and Holder. Well played. 177 target for SA which is 12 runs short than the average winning score in this good pitch. If SA plan to make this chase difficult for themselves they will lose 2 or 3 wickets in power play. SA needs to be 48/1 after power play to stay ahead of this chase.","en","Quoted","Prasanna","prasannalara","68899","27","62","3","1199","14","2026-02-26 16:44:44","https://x.com/prasannalara/status/2026979238369243144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026965793280336131","Forde is a very capable batsmen","en","Tweet","Prasanna","prasannalara","20974","42","8","2","507","1","2026-02-26 15:51:18","https://x.com/prasannalara/status/2026965793280336131","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026964401413111934","It’s time for some Lungi dance in Ahmedabad","en","Tweet","Prasanna","prasannalara","18463","15","21","1","813","0","2026-02-26 15:45:47","https://x.com/prasannalara/status/2026964401413111934","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026962931745747255","Hi @yomi2105","und","Tweet","Prasanna","prasannalara","18659","11","6","1","171","0","2026-02-26 15:39:56","https://x.com/prasannalara/status/2026962931745747255","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026958539021803562","4 down imagine the first over bowled by a seamer.","en","Tweet","Prasanna","prasannalara","24296","22","13","2","415","2","2026-02-26 15:22:29","https://x.com/prasannalara/status/2026958539021803562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026953924159177069","Only time seamers are productive in Ahmedabad is power play. Huge surprise to see maharaj opening the bowling and he is the only specialist spinner in the team.","en","Quoted","Prasanna","prasannalara","45760","19","40","3","953","6","2026-02-26 15:04:09","https://x.com/prasannalara/status/2026953924159177069","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026957827193856497","Kom manne kom 🔥","da","Tweet","Prasanna","prasannalara","10394","16","5","0","268","0","2026-02-26 15:19:39","https://x.com/prasannalara/status/2026957827193856497","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
