version,1.7.0
info,balls_per_over,6
info,team,Czech Republic
info,team,Gibraltar
info,gender,male
info,season,2022
info,date,2022/05/11
info,event,Valletta Cup
info,match_number,5
info,venue,Marsa Sports Club
info,city,Marsa
info,toss_winner,Czech Republic
info,toss_decision,bat
info,player_of_match,S Davizi
info,umpire,A Naudi
info,umpire,SN Anand
info,reserve_umpire,T Wheeler
info,match_referee,J Grima
info,winner,Czech Republic
info,winner_runs,40
info,player,Czech Republic,S Davizi
info,player,Czech Republic,Dylan Steyn
info,player,Czech Republic,V Jagannivasan
info,player,Czech Republic,S Wickramasekara
info,player,Czech Republic,A Ashokan
info,player,Czech Republic,Sazib Bhuiyan
info,player,Czech Republic,Ritik Tomar
info,player,Czech Republic,Divyendra Singh
info,player,Czech Republic,S Sengupta
info,player,Czech Republic,S Chaudhary
info,player,Czech Republic,SJ Patel
info,player,Gibraltar,BA Pai
info,player,Gibraltar,M Gouws
info,player,Gibraltar,L Bruce
info,player,Gibraltar,K Nestor
info,player,Gibraltar,A Reyes
info,player,Gibraltar,M Whelan
info,player,Gibraltar,N Advani
info,player,Gibraltar,J Marples
info,player,Gibraltar,S Bodha
info,player,Gibraltar,R Cunningham
info,player,Gibraltar,KJ Ferrary
info,registry,people,A Ashokan,9244df4b
info,registry,people,A Naudi,ba0ebe56
info,registry,people,A Reyes,fd2b8c06
info,registry,people,BA Pai,716bf559
info,registry,people,Divyendra Singh,7f122e0b
info,registry,people,Dylan Steyn,ff2b190e
info,registry,people,J Grima,4b9db9bf
info,registry,people,J Marples,9d75aec7
info,registry,people,K Nestor,b89cde87
info,registry,people,KJ Ferrary,81898acc
info,registry,people,L Bruce,2a03bd2f
info,registry,people,M Gouws,018f6488
info,registry,people,M Whelan,d613f046
info,registry,people,N Advani,e4f6147b
info,registry,people,R Cunningham,6779e840
info,registry,people,Ritik Tomar,6de51a8e
info,registry,people,S Bodha,00467a76
info,registry,people,S Chaudhary,24c1844e
info,registry,people,S Davizi,5787be00
info,registry,people,S Sengupta,da39f141
info,registry,people,S Wickramasekara,a9a09cb8
info,registry,people,SJ Patel,6a091f62
info,registry,people,SN Anand,ab3d6059
info,registry,people,Sazib Bhuiyan,e5464794
info,registry,people,T Wheeler,f4d1ecae
info,registry,people,V Jagannivasan,dfbea4b3
ball,1,0.1,Czech Republic,S Davizi,Dylan Steyn,L Bruce,2,0,,,,,,"",""
ball,1,0.2,Czech Republic,S Davizi,Dylan Steyn,L Bruce,0,0,,,,,,"",""
ball,1,0.3,Czech Republic,S Davizi,Dylan Steyn,L Bruce,4,0,,,,,,"",""
ball,1,0.4,Czech Republic,S Davizi,Dylan Steyn,L Bruce,4,0,,,,,,"",""
ball,1,0.5,Czech Republic,S Davizi,Dylan Steyn,L Bruce,0,0,,,,,,"",""
ball,1,0.6,Czech Republic,S Davizi,Dylan Steyn,L Bruce,1,0,,,,,,"",""
ball,1,1.1,Czech Republic,S Davizi,Dylan Steyn,K Nestor,1,0,,,,,,"",""
ball,1,1.2,Czech Republic,Dylan Steyn,S Davizi,K Nestor,4,0,,,,,,"",""
ball,1,1.3,Czech Republic,Dylan Steyn,S Davizi,K Nestor,0,0,,,,,,"",""
ball,1,1.4,Czech Republic,Dylan Steyn,S Davizi,K Nestor,0,1,1,,,,,"",""
ball,1,1.5,Czech Republic,Dylan Steyn,S Davizi,K Nestor,1,0,,,,,,"",""
ball,1,1.6,Czech Republic,S Davizi,Dylan Steyn,K Nestor,4,0,,,,,,"",""
ball,1,1.7,Czech Republic,S Davizi,Dylan Steyn,K Nestor,0,1,1,,,,,"",""
ball,1,1.8,Czech Republic,S Davizi,Dylan Steyn,K Nestor,0,0,,,,,,"",""
ball,1,2.1,Czech Republic,Dylan Steyn,S Davizi,BA Pai,0,0,,,,,,"",""
ball,1,2.2,Czech Republic,Dylan Steyn,S Davizi,BA Pai,0,0,,,,,,"",""
ball,1,2.3,Czech Republic,Dylan Steyn,S Davizi,BA Pai,1,0,,,,,,"",""
ball,1,2.4,Czech Republic,S Davizi,Dylan Steyn,BA Pai,0,0,,,,,,"",""
ball,1,2.5,Czech Republic,S Davizi,Dylan Steyn,BA Pai,1,0,,,,,,"",""
ball,1,2.6,Czech Republic,Dylan Steyn,S Davizi,BA Pai,1,0,,,,,,"",""
ball,1,3.1,Czech Republic,Dylan Steyn,S Davizi,K Nestor,2,0,,,,,,"",""
ball,1,3.2,Czech Republic,Dylan Steyn,S Davizi,K Nestor,0,0,,,,,,"",""
ball,1,3.3,Czech Republic,Dylan Steyn,S Davizi,K Nestor,0,1,,,,1,,"",""
