version,1.6.0
info,balls_per_over,6
info,team,Pakistan
info,team,Bangladesh
info,gender,female
info,season,2019/20
info,date,2019/10/26
info,event,Bangladesh Women tour of Pakistan
info,match_number,1
info,venue,Gaddafi Stadium
info,city,Lahore
info,toss_winner,Pakistan
info,toss_decision,bat
info,player_of_match,Bismah Maroof
info,umpire,Asif Yaqoob
info,umpire,Tariq Rasheed
info,match_referee,Mohammed Anees
info,winner,Pakistan
info,winner_runs,14
info,player,Pakistan,Sidra Ameen
info,player,Pakistan,Javeria Khan
info,player,Pakistan,Bismah Maroof
info,player,Pakistan,Umaima Sohail
info,player,Pakistan,Aliya Riaz
info,player,Pakistan,Iram Javed
info,player,Pakistan,Kainat Imtiaz
info,player,Pakistan,Diana Baig
info,player,Pakistan,Sidra Nawaz
info,player,Pakistan,Sadia Iqbal
info,player,Pakistan,Anam Amin
info,player,Bangladesh,Shamima Sultana
info,player,Bangladesh,Ayasha Rahman
info,player,Bangladesh,Sanjida Islam
info,player,Bangladesh,Nigar Sultana
info,player,Bangladesh,Rumana Ahmed
info,player,Bangladesh,Fargana Hoque
info,player,Bangladesh,Jahanara Alam
info,player,Bangladesh,Salma Khatun
info,player,Bangladesh,Lata Mondal
info,player,Bangladesh,Khadija Tul Kubra
info,player,Bangladesh,Panna Ghosh
info,registry,people,Aliya Riaz,2904b4b6
info,registry,people,Anam Amin,06653fcc
info,registry,people,Asif Yaqoob,6b35790c
info,registry,people,Ayasha Rahman,2f899a44
info,registry,people,Bismah Maroof,3b770527
info,registry,people,Diana Baig,a51e6c6e
info,registry,people,Fargana Hoque,6e96c956
info,registry,people,Iram Javed,dc596fac
info,registry,people,Jahanara Alam,752183c1
info,registry,people,Javeria Khan,d921449d
info,registry,people,Kainat Imtiaz,9714e764
info,registry,people,Khadija Tul Kubra,bec997fc
info,registry,people,Lata Mondal,5bf87532
info,registry,people,Mohammed Anees,0d4da5c5
info,registry,people,Nigar Sultana,3827f6a2
info,registry,people,Panna Ghosh,005f0561
info,registry,people,Rumana Ahmed,a92763ea
info,registry,people,Sadia Iqbal,53bb50f0
info,registry,people,Salma Khatun,037f2b86
info,registry,people,Sanjida Islam,12755a62
info,registry,people,Shamima Sultana,724645f5
info,registry,people,Sidra Ameen,72c9ad99
info,registry,people,Sidra Nawaz,ca3ded6f
info,registry,people,Tariq Rasheed,1008518c
info,registry,people,Umaima Sohail,821d7d46
ball,1,0.1,Pakistan,Sidra Ameen,Javeria Khan,Jahanara Alam,0,0,,,,,,"",""
ball,1,0.2,Pakistan,Sidra Ameen,Javeria Khan,Jahanara Alam,0,0,,,,,,"",""
ball,1,0.3,Pakistan,Sidra Ameen,Javeria Khan,Jahanara Alam,0,0,,,,,,"",""
ball,1,0.4,Pakistan,Sidra Ameen,Javeria Khan,Jahanara Alam,4,0,,,,,,"",""
ball,1,0.5,Pakistan,Sidra Ameen,Javeria Khan,Jahanara Alam,0,0,,,,,,"",""
ball,1,0.6,Pakistan,Sidra Ameen,Javeria Khan,Jahanara Alam,0,0,,,,,,bowled,Sidra Ameen
ball,1,1.1,Pakistan,Javeria Khan,Bismah Maroof,Panna Ghosh,0,0,,,,,,"",""
ball,1,1.2,Pakistan,Javeria Khan,Bismah Maroof,Panna Ghosh,0,0,,,,,,"",""
ball,1,1.3,Pakistan,Javeria Khan,Bismah Maroof,Panna Ghosh,0,0,,,,,,"",""
ball,1,1.4,Pakistan,Javeria Khan,Bismah Maroof,Panna Ghosh,0,0,,,,,,"",""
ball,1,1.5,Pakistan,Javeria Khan,Bismah Maroof,Panna Ghosh,0,0,,,,,,"",""
ball,1,1.6,Pakistan,Javeria Khan,Bismah Maroof,Panna Ghosh,4,0,,,,,,"",""
ball,1,2.1,Pakistan,Bismah Maroof,Javeria Khan,Jahanara Alam,5,0,,,,,,"",""
ball,1,2.2,Pakistan,Javeria Khan,Bismah Maroof,Jahanara Alam,1,0,,,,,,"",""
ball,1,2.3,Pakistan,Bismah Maroof,Javeria Khan,Jahanara Alam,1,0,,,,,,"",""
ball,1,2.4,Pakistan,Javeria Khan,Bismah Maroof,Jahanara Alam,0,0,,,,,,"",""
ball,1,2.5,Pakistan,Javeria Khan,Bismah Maroof,Jahanara Alam,0,0,,,,,,"",""
ball,1,2.6,Pakistan,Javeria Khan,Bismah Maroof,Jahanara Alam,0,0,,,,,,caught,Javeria Khan
ball,1,3.1,Pakistan,Bismah Maroof,Umaima Sohail,Panna Ghosh,0,0,,,,,,"",""
ball,1,3.2,Pakistan,Bismah Maroof,Umaima Sohail,Panna Ghosh,1,0,,,,,,"",""
ball,1,3.3,Pakistan,Umaima Sohail,Bismah Maroof,Panna Ghosh,0,0,,,,,,"",""
ball,1,3.4,Pakistan,Umaima Sohail,Bismah Maroof,Panna Ghosh,4,0,,,,,,"",""
