version,1.7.0
info,balls_per_over,6
info,team,Belgium
info,team,Germany
info,gender,male
info,season,2023
info,date,2023/06/11
info,event,Belgium tour of Germany
info,match_number,4
info,venue,Bayer Uerdingen Cricket Ground
info,city,Krefeld
info,toss_winner,Germany
info,toss_decision,field
info,player_of_match,V Ganesan
info,umpire,J Flannery
info,umpire,Vinay Malhotra
info,winner,Germany
info,winner_wickets,8
info,player,Belgium,B Niaz
info,player,Belgium,Faisal Mehmood
info,player,Belgium,A Raza
info,player,Belgium,Sheraz Sheikh
info,player,Belgium,Shaheryar Butt
info,player,Belgium,Saber Zakhil
info,player,Belgium,Muhammad Fahim
info,player,Belgium,Sajad Ahmadzai
info,player,Belgium,R Thapliyal
info,player,Belgium,Noorullah Sidiqi
info,player,Belgium,Adnan Razzaq
info,player,Germany,Shahid Afridi
info,player,Germany,V Ganesan
info,player,Germany,VB Chikkannaiah
info,player,Germany,V Aritharan
info,player,Germany,Sahir Naqash
info,player,Germany,Muslim Yar
info,player,Germany,H Singh
info,player,Germany,Sachin Mandy
info,player,Germany,SVE Bharathi
info,player,Germany,Abdul-Shakoor Rahimzei
info,player,Germany,Ghulam Ahmadi
info,registry,people,A Raza,838bc6ab
info,registry,people,Abdul-Shakoor Rahimzei,e45810ed
info,registry,people,Adnan Razzaq,91c0d39f
info,registry,people,B Niaz,b7824537
info,registry,people,Faisal Mehmood,509a84de
info,registry,people,Ghulam Ahmadi,2dfe0612
info,registry,people,H Singh,8209da53
info,registry,people,J Flannery,22431c5a
info,registry,people,Muhammad Fahim,5c57229d
info,registry,people,Muslim Yar,37d8d19a
info,registry,people,Noorullah Sidiqi,22b25a18
info,registry,people,Omid Mailk Khel,2d94751e
info,registry,people,R Thapliyal,5947220c
info,registry,people,SVE Bharathi,6a63c29c
info,registry,people,Saber Zakhil,036dcf9b
info,registry,people,Sachin Mandy,501fca0d
info,registry,people,Sahir Naqash,352e589f
info,registry,people,Sajad Ahmadzai,6978bff0
info,registry,people,Shaheryar Butt,b6bad765
info,registry,people,Shahid Afridi,5b2acc3f
info,registry,people,Sheraz Sheikh,4aad6842
info,registry,people,V Aritharan,ea86bc29
info,registry,people,V Ganesan,baa7dd37
info,registry,people,VB Chikkannaiah,8e81b773
info,registry,people,Vinay Malhotra,452837d1
ball,1,0.1,Belgium,B Niaz,Faisal Mehmood,Ghulam Ahmadi,0,0,,,,,,"",""
ball,1,0.2,Belgium,B Niaz,Faisal Mehmood,Ghulam Ahmadi,1,0,,,,,,"",""
ball,1,0.3,Belgium,Faisal Mehmood,B Niaz,Ghulam Ahmadi,4,0,,,,,,"",""
ball,1,0.4,Belgium,Faisal Mehmood,B Niaz,Ghulam Ahmadi,0,0,,,,,,"",""
ball,1,0.5,Belgium,Faisal Mehmood,B Niaz,Ghulam Ahmadi,0,0,,,,,,"",""
ball,1,0.6,Belgium,Faisal Mehmood,B Niaz,Ghulam Ahmadi,1,0,,,,,,"",""
ball,1,1.1,Belgium,Faisal Mehmood,B Niaz,Muslim Yar,4,0,,,,,,"",""
ball,1,1.2,Belgium,Faisal Mehmood,B Niaz,Muslim Yar,1,0,,,,,,"",""
ball,1,1.3,Belgium,B Niaz,Faisal Mehmood,Muslim Yar,0,0,,,,,,"",""
ball,1,1.4,Belgium,B Niaz,Faisal Mehmood,Muslim Yar,1,0,,,,,,"",""
ball,1,1.5,Belgium,Faisal Mehmood,B Niaz,Muslim Yar,0,0,,,,,,caught,Faisal Mehmood
ball,1,1.6,Belgium,A Raza,B Niaz,Muslim Yar,1,0,,,,,,"",""
ball,1,2.1,Belgium,A Raza,B Niaz,Ghulam Ahmadi,6,0,,,,,,"",""
ball,1,2.2,Belgium,A Raza,B Niaz,Ghulam Ahmadi,0,1,1,,,,,"",""
ball,1,2.3,Belgium,A Raza,B Niaz,Ghulam Ahmadi,0,0,,,,,,"",""
ball,1,2.4,Belgium,A Raza,B Niaz,Ghulam Ahmadi,1,0,,,,,,"",""
ball,1,2.5,Belgium,B Niaz,A Raza,Ghulam Ahmadi,1,0,,,,,,"",""
ball,1,2.6,Belgium,A Raza,B Niaz,Ghulam Ahmadi,4,0,,,,,,"",""
ball,1,2.7,Belgium,A Raza,B Niaz,Ghulam Ahmadi,0,0,,,,,,"",""
ball,1,3.1,Belgium,B Niaz,A Raza,Muslim Yar,0,0,,,,,,"",""
ball,1,3.2,Belgium,B Niaz,A Raza,Muslim Yar,1,0,,,,,,"",""
ball,1,3.3,Belgium,A Raza,B Niaz,Muslim Yar,0,0,,,,,,"",""
